"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Argentina","ARG","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.0193964143111028","0.0214963316608123","0.0154652297756612","0.0125105734091511","0.0203139863513302","0.061296184006525","0.0572943982404343","0.0222667977027626","0.0290895400405438","0.0861022406486205","0.149630244253809","0.146028228206976","0.0663699553025466","0.161866924210459","0.201303256047909","0.186019829233893","0.151721543454159","0.102949074153477","0.113334173985668","0.260219261509103","0.149388096194625","0.118793590873966","0.0853244890482942","0.102250619625434","0.0839529426742212","0.0946404439781652","0.11008667587424","0.111438509808146","0.0993394421841016","0.180661075297268","0.260340347483389","0.329991494199331","0.806298879736205","0.656742699349267","0.560977163914296","0.603504309327521","0.673857014816318","0.559037584925189","0.485837673995033","0.53042241383118","0.379224814815787","0.460609398280019","0.50490445673331","0.50352906542696","0.394538674445918","0.237198515123943","0.15655791139637","0.191036916703082","0.394191155484303","","",
"Argentina","ARG","Discrepancy in expenditure estimate of GDP (current LCU)","NY.GDP.DISC.CN","-0.00330839030000001","0.00355776119999997","0.0079175001","-0.000725572800000025","0.0094373469","5.59999993599014E-09","-9.30000006171827E-09","-3.90000004513169E-09","-2.2300000096509E-08","-8.95000000777912E-08","-7.83000000392775E-08","-2.24000001325386E-08","4.47000003678255E-08","1.48900000107588E-07","-2.9900000253491E-08","-4.07694999964292E-05","-0.000101566299996136","0","3.05174999652991E-05","0.0009765625","-9.15526998142013E-05","-0.00018310549967282","0","0","0","4.65661287307739E-10","0","0","0","-5072","1536","9200","8200","-7300","40700","-135000","-7800","122600","-108500","-24000","10700","41200","-143900.000003815","138600","-100","-100","-6.103515625E-05","-100","0","0","-100","-100","-0.000244140625","0","-100","0","-100","0.040771484375","532629461605.88","604744727501.269","",
"Argentina","ARG","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","28825311699.9435","31964908082.5387","32402049888.8401","49999172812.8682","68325947541.7365","49713542862.2689","47657554695.7139","52682041854.923","53576146082.9743","62219395342.486","68376048578.087","69147815527.2589","72513132335.6502","89985030605.5916","68420114273.1349","76502480564.549","99008887611.3441","98272659317.9503","112056393777.909","62950156402.5854","122579843506.721","169479194825.087","207262812084.319","214981488513.178","232088580716.357","228922559758.73","241775578646.48","258857038973.511","263428243395.937","245587711696.738","243580040815.404","229588552407.985","77142365092.0249","104689744739.524","125047880241.068","149773159081.127","193789892012.029","243979122815.868","305977042808.717","280827407009.075","359079294920.93","452092332661.603","464573956488.004","469445506407.16","445213271826.983","509882378044.8","474808051578.485","543701661546.547","428560528809.79","","",
"Argentina","ARG","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD","","","","","","","","","","","137229048.194686","159648300.69485","173894205.716418","197117568.139668","224838324.838054","251344819.489111","287101542.168358","317250985.185644","356166147.724238","428499665.300284","472678375.684298","500109150.784063","554347107.573848","603607711.978005","652160480.285831","654418318.818636","712340266.306538","829261496.533768","934512056.055801","964197973.602595","986804694.283321","1097165065.7825","1197820380.58214","1227340228.20355","1340217253.79384","1473333277.46435","1630299966.59957","1746165562.54154","1842667846.54703","2024072199.617","2061102525.6622","2041046650.10021","1991702213.53249","2262932435.55274","2792781151.42227","3051270532.96012","3504080704.39266","3700656258.59946","4194838660.03346","4143075051.0078","4507630419.17624","4833638388.22444","5111320316.43886","5375775879.5055","5702256203.88349","6099573771.78912","6356935327.31779","6824415809.41789","6990089730.81323","","",
"Argentina","ARG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","48.4144764220088","49.605814661101","47.3834143823114","47.0360652886282","47.3861283042889","42.278789634459","45.9547284532329","45.581648950747","43.3522399337902","43.5928026239928","50.141323678472","50.8936968312364","47.8061321945614","46.0976480124721","44.0281237958525","41.2196656664295","40.3382267073251","41.1028486443199","41.5563065120102","39.70818793304","39.2761545711593","37.3804348914774","37.8286752699048","38.4866110820983","42.3478130695861","36.0218813478135","32.7225282556322","30.6839549022114","27.338739645861","26.7545586932878","26.3012103355498","26.5925606398683","27.1791508883114","26.7121357626278","26.1936304991129","25.9908360111364","25.2434339827333","30.5577370913046","32.6450990996503","28.816922006834","28.6263140439084","29.2032796652469","27.4152361334783","26.2724599395946","25.2842047993735","25.2587762576722","25.2126976058843","24.4290570649122","24.0058814423072","24.2773944936602","23.153056135905","22.0541072112108","21.7821232191851","23.0589303199868","23.409853422143","",
"Argentina","ARG","Agriculture, forestry, and fishing, value added (constant LCU)","NV.AGR.TOTL.KN","","","","","","21718234021.4837","21917495139.6414","22475409215.3121","21518998209.1505","22475409215.3121","20387242571.849","20708059501.9405","21106528452.7839","23368037129.4766","24005609834.544","23346124577.2807","24447978565.8349","25045709971.7475","25743083300.4865","26480324475.6227","24889775336.6126","25759449898.813","27685798529.7416","28247131560.9532","28348343917.4315","27867805878.2192","27917614731.0033","27156024339.9796","29292164279.2572","26885017631.3024","29165004434.3229","30358771200","30415845300","31153634000","33420867300","35276560400","34962566800","35175459000","38093642200","38998118400","38309459700","38880702100","37850166500","40412781000","40567693200","48189745900","47936484300","52029101400","50891838200","37608327200","52472634100","51198345000","44606479700","49725795700","51269410300","55136129600","52535389600","54345267718.5126","46181392621.093","56003511227.1139","",
"Argentina","ARG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","2294367226.53985","1441753153.10994","1424602863.7313","1176470539.39431","1428571371.44429","1212121237.48041","1428571474.83812","2000000041.3448","1495789482.224","2199999958.62685","2374999979.49003","3000000101.96424","4555555489.85516","3135135020.645","3030000057.09425","4159999872.70227","3319672098.15378","4383512570.58549","4989980079.95196","5800000170.81341","5497685333.13496","6068376037.18012","3762000095.03612","5546666806.78726","7015555449.2007","8417142923.96163","7839772666.04089","5042239480.95944","6546483925.69926","11531201153.6445","18606904906.1175","22049649649.6497","27299960000","26038017000","30148400000","37413700000","38667300000","32762700000","33070146000","27603881800","13065823829.1753","18772898618.6064","27736672323.6712","34392237786.5721","40480743015.8524","52567536062.3157","66316154417.0834","48268743529.5373","67937933972.3653","88839174034.695","78013690406.706","81240190816.9153","73691675720.0984","70064879911.7042","75639125936.7673","89910533565.8926","85693671129.9334","67653945494.8403","",
"Argentina","ARG","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","9.71062093358512","-2.50362926392978","-2.85419399861786","10.5671010386415","8.64328580553591","-1.08457952692402","3.0461361157261","4.63251072227541","6.34701983738609","2.07460763589695","5.15375807305294","1.47766543184625","4.55425975641583","7.11451892893015","-0.0207402709537803","-6.88084254806796","2.27309353969676","-1.11091083447228","13.5338584890262","6.38308787699742","-3.58395763954094","-4.57881049283883","4.23664634704272","4.15887988069399","-8.04608251236009","9.26431010343116","1.74576782805676","-4.12878388852283","-5.99867112134154","-1.59023227456727","14.7830201036695","13.2064014145826","4.54695810858654","5.14986731727325","-3.57598868236673","4.98594711943461","8.06311334938106","3.45716407351095","-1.29865342593595","-0.464965084483026","-5.15724588356801","-12.8305929153493","6.96915875248413","8.3491268867478","7.75540355124549","9.86980399502954","9.12487825917493","6.93227733152048","-3.87974975988486","10.320842492329","8.67438748069445","1.37438159330905","3.8769263216905","-3.31180549604703","4.15806851197405","-0.740187841017644","3.91963079667865","-2.14708352537879","-5.71955105520088","",
"Argentina","ARG","General government final consumption expenditure (constant LCU)","NE.CON.GOVT.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48879955100","49097314100","49470720800","50544084800","52171394200","53922725300","55336492100","55655814800","54504071800","51736279100","52492054200","53918788600","59232719800","61437671500","66248105100","69570499500","73490278300","77497097400","81034769800","83473345900","87916287700","90505449100","96791963200","96284409700","98823549517.7219","97129044601.8899","96147380859.2746","",
"Argentina","ARG","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","3.03","","2.95","","2.930554","","2.825233","","2.78","","",
"Argentina","ARG","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4385.98","4501.47","4811.32","4598.69","4702.95","4964.45","5587.62","5684.67","6270.29","6897.38","7236.62","7733.75","7842.75","7994.13","8464.74","8370.01","8593.36","8704.3","8811.13","","",
"Argentina","ARG","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7","74.7","74.7","74.7","74.7","74.8","74.9","75.1","90","108","108.2","72.8","72.8","72.8","72.8","",
"Argentina","ARG","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590","590","590","590","590","590","590","590","590","835","995","995","995","995","995","995","995","",
"Argentina","ARG","Firms with female top manager (% of firms)","IC.FRM.FEMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","","","","","","","8","","","",
"Argentina","ARG","Average time to clear exports through customs (days)","IC.CUS.DURS.EX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","","","7.3","","","","","","","6.5","","","",
"Argentina","ARG","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612291395664215","","","","","","","0.632","0.627702116966248","","0.613279402256012",
"Argentina","ARG","Taxes on income, profits and capital gains (% of total taxes)","GC.TAX.YPKG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13374115389229","4.98796882933398","6.68776891448022","15.2942045346641","19.4333841601858","17.950420540062","21.0877043098991","21.3240234658955","24.1500781579903","25.0049547466473","25.1069555869211","26.5616207090602","18.7031842070109","22.0450738863895","24.2023542038964","25.2470162843406","25.0256777349364","20.5626978689486","18.6694237600754","19.2028038278255","19.1640482307239","20.7779491091473","21.4742359039676","23.3332997570999","24.5345769159543","27.2246545689832","21.8648726250116","22.898254305113","18.5141435318887","14.9086972142946","",
"Argentina","ARG","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3875396339054","11.1620910357746","12.2806411476509","15.0995556252854","14.8638517712865","14.0262971514164","13.0408350549651","13.6002991200544","13.7561266874785","14.0111384261594","14.1776102532074","13.7775019608536","14.0561136349095","17.1997019513553","16.7347777696665","16.6216575161027","17.2017551603052","17.9300729987004","18.9717341522181","20.1360210279783","21.2413164267537","20.196408074281","21.182234604867","21.5652829643596","22.3322943705014","22.1490803040164","21.2567013071388","19.3371239744428","17.9484450945235","18.8334388211149","",
"Argentina","ARG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41749","0.41959","0.41131","0.45337","0.43884","0.42461","0.38886","0.41013","0.40376","0.42074","0.45216","0.46007","0.47055","0.58398","0.56104","0.56597","0.63491","0.61849","0.59396","0.62262","0.55815","0.54152","","","",
"Argentina","ARG","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39065793279438","3.4083282411034","2.0373378711235","2.2947120724049","3.5914829823368","3.7466847946883","6.9525378630482","7.5810907696508","16.5952652565272","19.9673733621434","",
"Argentina","ARG","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","422000000","196000000","54000000","192000000","82000000","170000000","132000000","643010000","650650000","402790000","532570000","192447207.124964","313304055.175402","1148704505.79734","1144325481.31192","287785746.10848","1444855224.28095","3153791555.42708","4966494541.78131","9388041760.12705","6719462057.32018","3268356776.17427","2506393809.47172","1172355965.03204","1242617532.02895","3273000000","2718000000","1617000000","3363457536.56928","1463302257.73386","4592335362.99099","6004650836.08691","9989728906.7334","13791118837.702","14326930188.189","14287809201.6387","18103917851.0624","22319837893.1717","24752133225.8541","26252058986.3723","25146902694.4134","14553064259.6102","10489340068.7375","14153439664.9625","18884342753.9788","27178838501.5579","30903465112.9806","44682056855.7802","44854620206.9801","46092988635.3253","49733869724.0928","43226830957.7587","39920301983.203","28143038630.9564","29016954813.9639","23416510884.8894","36323299976.5464","53030809531.8904","63963922085.1007","42192526746.9573","",
"Argentina","ARG","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","","","292","","","",
"Argentina","ARG","Population in largest city","EN.URB.LCTY","6761837","6919245","7071464","7227032","7386244","7548511","7714574","7884290","8057981","8235005","8416170","8566128","8707088","8849971","8995400","9143219","9293676","9446184","9601411","9759188","9919781","10049398","10165869","10283689","10403040","10523442","10645407","10768785","10893766","11019848","11147566","11276696","11407033","11538512","11671691","11806407","11942867","12080522","12219957","12361001","12503871","12647992","12808282","12979730","13153713","13329540","13507965","13688779","13872267","14057699","14245871","14364449","14449088","14533991","14619510","14705533","14792181","14879100","14966530","15057273","",
"Argentina","ARG","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25","","","","","","","","","",
"Argentina","ARG","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","84917.8","84729.1","88496","90791.3","91811.9","93881","97258.4","99683.6","96972.3","96622.1","95741.2","93157.7","91897.8","94102.1","94813.5","94616.9","94628.5","95248.5","98104.2","100292","102083","100648","102146","101568","101069","102195","101400","102577","100269","98301.3","99214.1","98515.1","95893.3","101066","101501","100126","100025","97783.6","97896.6","93113.2","86741.6","87609.016","88476.432","","","","","","","","",
"Argentina","ARG","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","41224.414","42155.832","45115.101","40678.031","45247.113","47362.972","48609.752","49812.528","52603.115","60622.844","63978.149","69375.973","69353.971","71268.145","71510.167","68968.936","71924.538","72764.281","72958.632","79137.527","76570.627","70116.707","69086.28","68730.581","67289.45","60487.165","62250.992","66508.379","66284.692","59801.436","59236.718","61282.904","63684.789","67205.109","67260.114","62885.383","65976.664","66922.75","69632.663","72071.218","66875.079","63714.125","57542.564","59405.4","67868.836","71858.532","81979.452","78015.425","88730.399","82448.828","90219.201","86977.573","85657.453","90835.257","87586.295","91623.662","88792.738","","","","",
"Argentina","ARG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.241280054182188","0.292420769777918","0.2137954315292","0.207513416815742","0.211294005384589","0.188641779189833","0.188196094159751","0.182449004007896","0.247071012991153","0.2417770614013","0.216277453075517","0.273278844707416","0.348812873520452","0.211270737890851","0.256268640229758","0.218353978327857","0.207536655200907","0.231596677257589","0.235592247233276","0.210878990934174","0.186487141711579","0.182530734954636","0.173769000909445","0.186026322724666","0.17458777885548","0.520908073357633","0.637638662203657","0.672863859914609","0.709607665254079","0.79631087616691","0.745713810131499","1.11422921625046","1.21047484515919","1.24494583936505","1.2911054023566","1.61693288044241","1.57147511986222","1.33054833722575","1.14994381515596","1.77227114151825","1.66338620663039","2.02909450183223","2.11535972619681","1.96826453938701","1.89849403616245","","","","","",
"Argentina","ARG","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","","","","","","","","","","","42027000","49093000","60634000","74903000","85924000","97057000","115148000","127552000","149284000","162413000","297441000","207565000","244849000","228541000","357207000","293553000","441648000","503279000","713046000","800178000","806094000","1005731000","1084499000","1074052000","1285711000","1162953000","1233174062.7","1295813244.5","1429598343","1825355351.3","2117113783.6","2211879893.5","3302270458.7","6329963000","1999728000","2223663000","3207456000","3455895538.1","2989389816.9","2234834520.2","2205910908.4","2131511931.2","2237815418.7","2283592680.7","2381802560.5","2389996516.6","2514855203","2528341714.6","2606669854.1","2677581313.6","",
"Argentina","ARG","Net official aid received (constant 2018 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449999.988079071","330000.013113022","439999.997615814","889999.985694885","300000.011920929","519999.980926514","730000.019073486","651509.582996368","820371.568202972","784520.089626312","846261.978149414","759145.617485046","594099.998474121","107454.396784306","674662.888050079","",
"Argentina","ARG","Net financial flows, IMF nonconcessional (NFL, current US$)","DT.NFL.IMFN.CD","","","","","","","","","","","","5255851","308338800","0","-132294250","244537497","237258997.5","-120365306.8","-508158256.9","0","0","0","0","1197930000","-886695420.5","999600000","-236587546.3","622676396.9","22529336.7","-479671285.5","-260140594.7","-590229902.6","-74826905.7","1228324090.2","461485016.5","1880911723.3","365343154.1","-36828297.2","-656932665.4","-823838946.1","814695309.3","9218265463.2","-742773549.2","-141715225.6","-2034975076","-3571203528.8","-9793289568.6","","","","","","","","0","","","","28623222038.4","16165694452.3","",
"Argentina","ARG","Short-term debt (% of exports of goods, services and primary income)","DT.DOD.DSTC.XP.ZS","","","","","","","","","","","","","","","","","21.7437646557237","40.4274265360641","43.746809596733","69.6954417103671","92.692376361364","109.456459127488","169.359302921579","91.2888551966407","108.166679096781","65.1699704511569","49.8797943637598","42.0294465084463","50.333758006162","70.7911084180369","62.6900211780954","83.9685289833871","91.1819170583158","45.9724414524403","31.4020793485399","72.8216840887807","71.4890484267949","87.6601053048333","82.7931289152266","86.3314107766117","73.2733204714726","54.8432850422138","46.2233148546115","59.7925509945272","61.0624060863397","68.4331725311802","46.9174682467944","26.3939106306744","22.2908034578703","27.603715227287","19.5653382023756","25.5279523359984","26.1444187326257","39.8670861597528","40.1560559146092","82.1119950914453","55.2717655199529","70.9355760881157","81.0765263896521","78.5537192573845","",
"Argentina","ARG","Net bilateral aid flows from DAC donors, Sweden (current US$)","DC.DAC.SWEL.CD","","","","39999.9991059303","","","","","","","","","19999.9995529652","","39999.9991059303","","","","","","889999.985694885","","270000.010728836","310000.002384186","50000.0007450581","","300000.011920929","449999.988079071","529999.971389771","720000.028610229","1940000.05722046","2670000.07629395","1980000.01907349","3250000","1370000.00476837","2240000.00953674","1600000.02384186","610000.014305115","579999.983310699","109999.999403954","189999.997615814","180000.007152557","230000.004172325","300000.011920929","289999.99165535","389999.985694885","349999.994039536","870000.004768372","219999.998807907","889999.985694885","119999.997317791","119999.997317791","180000.007152557","0","209999.993443489","170000.001788139","140000.000596046","29999.9993294477","0","0","",
"Argentina","ARG","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","DC.DAC.GBRL.CD","-5559999.94277954","-2890000.10490417","-3589999.91416931","9210000.03814697","-3549999.95231628","-10399999.6185303","-4219999.79019165","-3849999.90463257","-4570000.17166138","-4940000.05722046","-4860000.1335144","-1269999.98092651","-1529999.97138977","490000.009536743","289999.99165535","280000.001192093","109999.999403954","39999.9991059303","29999.9993294477","9999.99977648258","70000.0002980232","","","","","","","","","","19999.9995529652","140000.000596046","200000.002980232","140000.000596046","239999.994635582","180000.007152557","250000","230000.004172325","189999.997615814","259999.990463257","9520000.45776367","29999.9993294477","","","","","","959999.978542328","980000.019073486","990000.009536743","540000.021457672","1190000.05722046","3240000.00953674","1480000.01907349","1580000.04291534","2410000.08583069","1360000.01430511","3420000.07629395","3170000.07629395","5630000.11444092","",
"Argentina","ARG","Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","321","308","302","295","295","277","262","247","237","235","226","216","205","193","183","178","169","170","165","156","149","147","136","131","125","122","116","110","106","103","100","101","106","107","101","101","99","101","97","95","93","93","96","93","91","",
"Argentina","ARG","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","3918000000","5651000000","6401000000","7810000000","8021000000","9143000000","7623000000","7835000000","8100000000","8396000000","6852000000","6360000000","9134000000","9573000000","12354000000","11978000000","12397400000","13262600000","16026700000","21141832000","24034600000","26420900000","26408700000","23287800000","26337200000","26528000000","25634300000","29950400000","34588800000","40434150000","46617500000","56076562000","70159472000","55790984000","68305873000","83119709000","80083655000","75928228361.0699","68440435907","56809053493","57959933690.53","58661873551.7799","61800833365.41","65155386543.6701","",
"Argentina","ARG","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","1125000000","1836000000","2456000000","337000000","-3285000000","-1006000000","2320000000","2947000000","3204000000","4342000000","1543000000","245000000","3555000000","5109000000","7954000000","2820000000","-3953300000","-5689240000","-7917900000","-1078685000","-1787449423.7252","-6507815237.43072","-7541547974.1887","-4905758055.83512","-1831883471.95655","3521810643.66418","15717280000","15611500000","11933610000","12095220000","13266642573.1593","12570579976.2887","13340936973.2968","16652818510.3957","12343520648.5783","9198443049.71352","10943688062.5681","-693680874.428871","900177659.49876","-6600221085.86427","-4035498243.93579","-15142501699.7645","-9708604685.86702","13011993293.4539","",
"Argentina","ARG","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","3507000000","4766000000","5032000000","8842000000","13182000000","11865000000","6877000000","6343000000","6407000000","5705000000","6906000000","7909000000","7594000000","6657000000","6846000000","11566000000","19319500000","21975400000","27273600000","26035117000","30212204066.2181","37511586708.7859","38797517536.8013","32903076780.5168","33068803786.7906","27594942433.1669","13337220000","18724510000","27823640000","34796990000","41261872519.761","53551718519.8869","68242684098.4796","49682786813.2391","68779495712.0305","88418247225.6699","83387067666.9896","90301801003.8742","80936630075.2277","76622786928.8407","75420138818.6909","89310577213.5266","86783019877.1844","66277664569.6775","",
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8637149256949","12.79699198667","12.7302690476451","12.6635461086203","12.5968231695954","12.5301002305705","12.4633772915456","12.3966543525207","12.3299314134959","12.263208474471","12.1964855354461","12.0808714176615","11.9652572998769","11.8496431820922","11.7340290643076","11.618414946523","11.5028008287384","11.3871867109537","11.2715725931691","11.1559584753845","11.0403443575999","10.9587128976976","10.8770814377953","10.795449977893","10.7138185179907","10.6321870580884","10.6003968297469","10.5598368832422","10.5203731515078","","",
"Argentina","ARG","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","120000","130000","140000","150000","155000","160000","165000","170000","175000","168350","171000","174660","180000","180000","180000","180000","180000","173000","171400","166700","213000","203700","201800","203700","204000","225000","245000","267782","266100","264500","262850","261200","259500","257800","256100","254400","252700","251000","249300","247600","245900","244320","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Logistics performance index: Overall (1=low to 5=high)","LP.LPI.OVRL.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98","","","3.1","","3.05","","2.986475","","2.962629","","2.89","","",
"Argentina","ARG","Container port traffic (TEU: 20 foot equivalent units)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1144834","663811","554800","1025055","1251895","1490372","1757990","1874259","1997146","1626835.3556","1992900","2168077","1945310","2129277","1703267","1697892","1593445","1807043","2190600","1998822","",
"Argentina","ARG","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Investment in transport with private participation (current US$)","IE.PPI.TRAN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10900000","2088000000","223500000","814700000","1439600000","940500000","621200000","949800000","1222800000","1911300000","2345000000","129800000","63500000","6900000","","3400000","","337000000","728700000","331000000","5890000","","234500000","16000000","","","","","","","","",
"Argentina","ARG","Time required to start a business, male (days)","IC.REG.DURS.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5","29.5","29.5","29.5","29.5","30","25","24.5","24.5","24.5","24.5","24.5","24.5","24.5","24.5","11","11.5","",
"Argentina","ARG","Firms offering formal training (% of firms)","IC.FRM.TRNG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1","","","","63.6","","","","","","","40.2","","","",
"Argentina","ARG","Time to export, documentary compliance (hours)","IC.EXP.TMDC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","27","27","27","27","25","",
"Argentina","ARG","Ease of doing business score (0 = lowest performance to 100 = best performance)","IC.BUS.DFRN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.73295","57.2443","57.31005","58.18388","58.96151","",
"Argentina","ARG","Other expense (current LCU)","GC.XPN.OTHR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34700000","42900000","90300000","637100000","517700000","174800000","306400000","397600000","346700000","306800000","240700000","184200000","4259800000","7525583519.16","6113808293.1","","","","","","","","","","98036900000","138864000000","183310000000","245265200000","173990400000","227576157380.82","",
"Argentina","ARG","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018100000","1590800000","2177200000","2720100000","2791800000","1890700000","2326200000","3014700000","2707100000","2210600000","1971700000","1586100000","6003000000","10658540033.93","12865224569.55","15377800000","18109300000","25368300000","43968900000","35754800000","55478300000","67486800000","77582600000","77423800000","110038800000","106145800000","125038900000","132378200000","194639400000","532417533376.83","",
"Argentina","ARG","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.169902209871121","0.186016424006445","0.214968359662249","0.334496137210828","0.289115910503418","0.233033337951628","0.209296536190094","0.243598455229308","0.243486958027016","0.191871558921146","0.116923158121594","0.104690510770971","0.110307761213129","0.206703604787855","0.334188666467676","","","","","","","","","","0.677170009895398","0.538846944140625","0.519633214528805","","","","",
"Argentina","ARG","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","FX.OWN.TOTL.60.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0571632385254","","","53.9017601013184","","","55.7898101806641","","","",
